,sdate,edate,strike,spot,soptprice,eoptprice,endethprice,buyerprofit,oppcost,truelpprofit
0,2021-03-20,2021-03-27,930.0,1805.49,906.0119765342116,783.94,1713.94,-122.07197653421156,0.0,30.521976534211603
1,2021-03-20,2021-03-27,960.0,1805.49,876.9967190587246,753.94,1713.94,-123.05671905872452,0.0,31.50671905872457
2,2021-03-20,2021-03-27,990.0,1805.49,847.9817115671126,723.94,1713.94,-124.04171156711254,0.0,32.49171156711259
3,2021-03-20,2021-03-27,1020.0,1805.49,818.9672650017933,693.94,1713.94,-125.02726500179324,0.0,33.477265001793285
4,2021-03-20,2021-03-27,1050.0,1805.49,789.954001181578,663.94,1713.94,-126.0140011815779,0.0,34.46400118157794
5,2021-03-20,2021-03-27,1080.0,1805.49,760.9430916874921,633.94,1713.94,-127.00309168749209,0.0,35.45309168749213
6,2021-03-20,2021-03-27,1110.0,1805.49,731.9366248402907,603.94,1713.94,-127.99662484029068,0.0,36.446624840290724
7,2021-03-20,2021-03-27,1140.0,1805.49,702.9381353537415,573.94,1713.94,-128.99813535374142,0.0,37.44813535374146
8,2021-03-20,2021-03-27,1170.0,1805.49,673.953323574374,543.94,1713.94,-130.013323574374,0.0,38.463323574374044
9,2021-03-20,2021-03-27,1200.0,1805.49,644.9909747360637,513.94,1713.94,-131.0509747360636,0.0,39.500974736063654
10,2021-03-20,2021-03-27,1230.0,1805.49,616.0640634912138,483.94000000000005,1713.94,-132.12406349121375,0.0,40.57406349121379
11,2021-03-20,2021-03-27,1260.0,1805.49,587.1909973281158,453.94000000000005,1713.94,-133.25099732811577,0.0,41.70099732811582
12,2021-03-20,2021-03-27,1290.0,1805.49,558.396918553683,423.94000000000005,1713.94,-134.45691855368295,0.0,42.906918553683
13,2021-03-20,2021-03-27,1320.0,1805.49,529.7149539098814,393.94000000000005,1713.94,-135.77495390988133,0.0,44.22495390988138
14,2021-03-20,2021-03-27,1350.0,1805.49,501.1872795324948,363.94000000000005,1713.94,-137.24727953249476,0.0,45.697279532494804
15,2021-03-20,2021-03-27,1380.0,1805.49,472.8658618767556,333.94000000000005,1713.94,-138.92586187675556,0.0,47.37586187675561
16,2021-03-20,2021-03-27,1410.0,1805.49,444.8127454289702,303.94000000000005,1713.94,-140.87274542897012,0.0,49.322745428970165
17,2021-03-20,2021-03-27,1440.0,1805.49,417.0997857679856,273.94000000000005,1713.94,-143.15978576798557,0.0,51.60978576798561
18,2021-03-20,2021-03-27,1470.0,1805.49,389.807769232262,243.94000000000005,1713.94,-145.86776923226194,0.0,54.31776923226198
19,2021-03-20,2021-03-27,1500.0,1805.49,363.0249130495406,213.94000000000005,1713.94,-149.08491304954055,0.0,57.53491304954059
20,2021-03-20,2021-03-27,1530.0,1805.49,336.84479572000305,183.94000000000005,1713.94,-152.904795720003,0.0,61.35479572000304
21,2021-03-20,2021-03-27,1560.0,1805.49,311.3638197301884,153.94000000000005,1713.94,-157.42381973018837,0.0,65.87381973018842
22,2021-03-20,2021-03-27,1590.0,1805.49,286.6783510571786,123.94000000000005,1713.94,-162.73835105717853,0.0,71.18835105717858
23,2021-03-20,2021-03-27,1620.0,1805.49,262.88170777277037,93.94000000000005,1713.94,-168.94170777277031,0.0,77.39170777277036
24,2021-03-20,2021-03-27,1650.0,1805.49,240.06118091972326,63.940000000000055,1713.94,-176.1211809197232,0.0,84.57118091972325
25,2021-03-20,2021-03-27,1680.0,1805.49,218.29526455773657,33.940000000000055,1713.94,-184.35526455773652,0.0,92.80526455773656
26,2021-03-20,2021-03-27,1710.0,1805.49,197.65125038642805,3.9400000000000546,1713.94,-193.711250386428,0.0,102.16125038642804
27,2021-03-20,2021-03-27,1740.0,1805.49,178.18330912733722,0.0,1713.94,-178.18330912733722,0.0,152.12330912733728
28,2021-03-20,2021-03-27,1770.0,1805.49,159.93114027299907,0.0,1713.94,-159.93114027299907,0.0,103.87114027299913
29,2021-03-20,2021-03-27,1800.0,1805.49,142.91922850664173,0.0,1713.94,-142.91922850664173,0.0,56.859228506641784
30,2021-03-20,2021-03-27,1830.0,1805.49,127.15670332413094,0.0,1713.94,-127.15670332413094,0.0,127.15670332413094
31,2021-03-20,2021-03-27,1860.0,1805.49,112.63776162442434,0.0,1713.94,-112.63776162442434,0.0,112.63776162442434
32,2021-03-20,2021-03-27,1890.0,1805.49,99.34258370918803,0.0,1713.94,-99.34258370918803,0.0,99.34258370918803
33,2021-03-20,2021-03-27,1920.0,1805.49,87.23865256459828,0.0,1713.94,-87.23865256459828,0.0,87.23865256459828
34,2021-03-20,2021-03-27,1950.0,1805.49,76.28237476458105,0.0,1713.94,-76.28237476458105,0.0,76.28237476458105
35,2021-03-20,2021-03-27,1980.0,1805.49,66.42089824616176,0.0,1713.94,-66.42089824616176,0.0,66.42089824616176
36,2021-03-20,2021-03-27,2010.0,1805.49,57.59402634589185,0.0,1713.94,-57.59402634589185,0.0,57.59402634589185
37,2021-03-20,2021-03-27,2040.0,1805.49,49.73613725416902,0.0,1713.94,-49.73613725416902,0.0,49.73613725416902
38,2021-03-20,2021-03-27,2070.0,1805.49,42.77803169782396,0.0,1713.94,-42.77803169782396,0.0,42.77803169782396
39,2021-03-20,2021-03-27,2100.0,1805.49,36.64864750297511,0.0,1713.94,-36.64864750297511,0.0,36.64864750297511
40,2021-03-20,2021-03-27,2130.0,1805.49,31.276596209628337,0.0,1713.94,-31.276596209628337,0.0,31.276596209628337
41,2021-03-20,2021-03-27,2160.0,1805.49,26.59149287225921,0.0,1713.94,-26.59149287225921,0.0,26.59149287225921
42,2021-03-20,2021-03-27,2190.0,1805.49,22.525064667529364,0.0,1713.94,-22.525064667529364,0.0,22.525064667529364
43,2021-03-20,2021-03-27,2220.0,1805.49,19.012036337748214,0.0,1713.94,-19.012036337748214,0.0,19.012036337748214
44,2021-03-20,2021-03-27,2250.0,1805.49,15.990800510411418,0.0,1713.94,-15.990800510411418,0.0,15.990800510411418
45,2021-03-20,2021-03-27,2280.0,1805.49,13.403888474470904,0.0,1713.94,-13.403888474470904,0.0,13.403888474470904
46,2021-03-20,2021-03-27,2310.0,1805.49,11.198262173202409,0.0,1713.94,-11.198262173202409,0.0,11.198262173202409
47,2021-03-20,2021-03-27,2340.0,1805.49,9.325451231857102,0.0,1713.94,-9.325451231857102,0.0,9.325451231857102
48,2021-03-20,2021-03-27,2370.0,1805.49,7.7415600946613665,0.0,1713.94,-7.7415600946613665,0.0,7.7415600946613665
49,2021-03-20,2021-03-27,2400.0,1805.49,6.407170154122525,0.0,1713.94,-6.407170154122525,0.0,6.407170154122525
50,2021-03-20,2021-03-27,2430.0,1805.49,5.287160470858851,0.0,1713.94,-5.287160470858851,0.0,5.287160470858851
51,2021-03-20,2021-03-27,2460.0,1805.49,4.350468635281047,0.0,1713.94,-4.350468635281047,0.0,4.350468635281047
52,2021-03-20,2021-03-27,2490.0,1805.49,3.569810804636404,0.0,1713.94,-3.569810804636404,0.0,3.569810804636404
53,2021-03-20,2021-03-27,2520.0,1805.49,2.921377203274723,0.0,1713.94,-2.921377203274723,0.0,2.921377203274723
54,2021-03-20,2021-03-27,2550.0,1805.49,2.3845165928936822,0.0,1713.94,-2.3845165928936822,0.0,2.3845165928936822
55,2021-03-20,2021-03-27,2580.0,1805.49,1.9414205465389003,0.0,1713.94,-1.9414205465389003,0.0,1.9414205465389003
56,2021-03-20,2021-03-27,2610.0,1805.49,1.5768158946750361,0.0,1713.94,-1.5768158946750361,0.0,1.5768158946750361
57,2021-03-20,2021-03-27,2640.0,1805.49,1.2776715153209253,0.0,1713.94,-1.2776715153209253,0.0,1.2776715153209253
58,2021-03-20,2021-03-27,2670.0,1805.49,1.0329237438341892,0.0,1713.94,-1.0329237438341892,0.0,1.0329237438341892
