,sdate,edate,strike,spot,soptprice,eoptprice,endethprice,buyerprofit,oppcost,truelpprofit
0,2022-01-08,2022-01-15,1320.0,3080.81,1804.6209759254034,2008.63,3328.63,204.0090240745967,247.82000000000016,43.810975925403454
1,2022-01-08,2022-01-15,1380.0,3080.81,1746.6123839220152,1948.63,3328.63,202.01761607798494,247.82000000000016,45.802383922015224
2,2022-01-08,2022-01-15,1440.0,3080.81,1688.6037919186654,1888.63,3328.63,200.02620808133474,247.82000000000016,47.79379191866542
3,2022-01-08,2022-01-15,1500.0,3080.81,1630.5951999157987,1828.63,3328.63,198.03480008420138,247.82000000000016,49.785199915798785
4,2022-01-08,2022-01-15,1560.0,3080.81,1572.5866079177977,1768.63,3328.63,196.04339208220244,247.82000000000016,51.77660791779772
5,2022-01-08,2022-01-15,1620.0,3080.81,1514.5780159598041,1708.63,3328.63,194.05198404019598,247.82000000000016,53.76801595980419
6,2022-01-08,2022-01-15,1680.0,3080.81,1456.5694242755862,1648.63,3328.63,192.06057572441387,247.82000000000016,55.7594242755863
7,2022-01-08,2022-01-15,1740.0,3080.81,1398.5608341759155,1588.63,3328.63,190.06916582408462,247.82000000000016,57.75083417591554
8,2022-01-08,2022-01-15,1800.0,3080.81,1340.5522519462172,1528.63,3328.63,188.0777480537829,247.82000000000016,59.742251946217266
9,2022-01-08,2022-01-15,1860.0,3080.81,1282.5437036940139,1468.63,3328.63,186.08629630598625,247.82000000000016,61.73370369401391
10,2022-01-08,2022-01-15,1920.0,3080.81,1224.535284431319,1408.63,3328.63,184.09471556868107,247.82000000000016,63.725284431319096
11,2022-01-08,2022-01-15,1980.0,3080.81,1166.5273002162007,1348.63,3328.63,182.10269978379938,247.82000000000016,65.71730021620078
12,2022-01-08,2022-01-15,2040.0,3080.81,1108.5206317082652,1288.63,3328.63,180.10936829173488,247.82000000000016,67.71063170826528
13,2022-01-08,2022-01-15,2100.0,3080.81,1050.5175610696467,1228.63,3328.63,178.1124389303534,247.82000000000016,69.70756106964677
14,2022-01-08,2022-01-15,2160.0,3080.81,992.5234537622391,1168.63,3328.63,176.106546237761,247.82000000000016,71.71345376223917
15,2022-01-08,2022-01-15,2220.0,3080.81,934.5498296444271,1108.63,3328.63,174.08017035557305,247.82000000000016,73.73982964442712
16,2022-01-08,2022-01-15,2280.0,3080.81,876.6194094547791,1048.63,3328.63,172.01059054522102,247.82000000000016,75.80940945477914
17,2022-01-08,2022-01-15,2340.0,3080.81,818.7735751063351,988.6300000000001,3328.63,169.856424893665,247.82000000000016,77.96357510633516
18,2022-01-08,2022-01-15,2400.0,3080.81,761.0822507410062,928.6300000000001,3328.63,167.54774925899392,247.82000000000016,80.27225074100625
19,2022-01-08,2022-01-15,2460.0,3080.81,703.6554978191562,868.6300000000001,3328.63,164.97450218084396,247.82000000000016,82.84549781915621
20,2022-01-08,2022-01-15,2520.0,3080.81,646.6552534033513,808.6300000000001,3328.63,161.97474659664886,247.82000000000016,85.84525340335131
21,2022-01-08,2022-01-15,2580.0,3080.81,590.3048794909719,748.6300000000001,3328.63,158.32512050902824,247.82000000000016,89.49487949097193
22,2022-01-08,2022-01-15,2640.0,3080.81,534.893833696829,688.6300000000001,3328.63,153.7361663031711,247.82000000000016,94.08383369682906
23,2022-01-08,2022-01-15,2700.0,3080.81,480.7750504240403,628.6300000000001,3328.63,147.85494957595984,247.82000000000016,99.96505042404033
24,2022-01-08,2022-01-15,2760.0,3080.81,428.3535935760224,568.6300000000001,3328.63,140.27640642397773,247.82000000000016,107.54359357602243
25,2022-01-08,2022-01-15,2820.0,3080.81,378.0666404345375,508.6300000000001,3328.63,130.56335956546263,247.82000000000016,117.25664043453753
26,2022-01-08,2022-01-15,2880.0,3080.81,330.3565310397653,448.6300000000001,3328.63,118.27346896023482,247.82000000000016,129.54653103976534
27,2022-01-08,2022-01-15,2940.0,3080.81,285.6400445564832,388.6300000000001,3328.63,102.98995544351692,247.82000000000016,144.83004455648324
28,2022-01-08,2022-01-15,3000.0,3080.81,244.27788374518968,328.6300000000001,3328.63,84.35211625481043,247.82000000000016,163.46788374518974
29,2022-01-08,2022-01-15,3060.0,3080.81,206.5483735415121,268.6300000000001,3328.63,62.08162645848802,247.82000000000016,185.73837354151215
30,2022-01-08,2022-01-15,3120.0,3080.81,172.62863892162136,208.6300000000001,3328.63,36.00136107837875,208.6300000000001,211.8186389216212
31,2022-01-08,2022-01-15,3180.0,3080.81,142.5852367515431,148.6300000000001,3328.63,6.044763248457002,148.6300000000001,241.77523675154316
32,2022-01-08,2022-01-15,3240.0,3080.81,116.37469768921801,88.63000000000011,3328.63,-27.7446976892179,88.63000000000011,275.56469768921806
33,2022-01-08,2022-01-15,3300.0,3080.81,93.85301567385523,28.63000000000011,3328.63,-65.22301567385512,28.63000000000011,313.0430156738553
34,2022-01-08,2022-01-15,3360.0,3080.81,74.79205687705314,0.0,3328.63,-74.79205687705314,0.0,74.79205687705314
35,2022-01-08,2022-01-15,3420.0,3080.81,58.900279422431254,0.0,3328.63,-58.900279422431254,0.0,58.900279422431254
36,2022-01-08,2022-01-15,3480.0,3080.81,45.8450672976619,0.0,3328.63,-45.8450672976619,0.0,45.8450672976619
37,2022-01-08,2022-01-15,3540.0,3080.81,35.27429720755924,0.0,3328.63,-35.27429720755924,0.0,35.27429720755924
38,2022-01-08,2022-01-15,3600.0,3080.81,26.835332414048082,0.0,3328.63,-26.835332414048082,0.0,26.835332414048082
39,2022-01-08,2022-01-15,3660.0,3080.81,20.1903194465433,0.0,3328.63,-20.1903194465433,0.0,20.1903194465433
40,2022-01-08,2022-01-15,3720.0,3080.81,15.027321408246735,0.0,3328.63,-15.027321408246735,0.0,15.027321408246735
41,2022-01-08,2022-01-15,3780.0,3080.81,11.067365925810549,0.0,3328.63,-11.067365925810549,0.0,11.067365925810549
42,2022-01-08,2022-01-15,3840.0,3080.81,8.067871994024387,0.0,3328.63,-8.067871994024387,0.0,8.067871994024387
43,2022-01-08,2022-01-15,3900.0,3080.81,5.823142047064806,0.0,3328.63,-5.823142047064806,0.0,5.823142047064806
44,2022-01-08,2022-01-15,3960.0,3080.81,4.162684482624201,0.0,3328.63,-4.162684482624201,0.0,4.162684482624201
45,2022-01-08,2022-01-15,4020.0,3080.81,2.9481028293839557,0.0,3328.63,-2.9481028293839557,0.0,2.9481028293839557
46,2022-01-08,2022-01-15,4080.0,3080.81,2.0691896422775713,0.0,3328.63,-2.0691896422775713,0.0,2.0691896422775713
47,2022-01-08,2022-01-15,4140.0,3080.81,1.4397310810232327,0.0,3328.63,-1.4397310810232327,0.0,1.4397310810232327
48,2022-01-08,2022-01-15,4200.0,3080.81,0.9933892238704018,0.0,3328.63,-0.9933892238704018,0.0,0.9933892238704018
49,2022-01-08,2022-01-15,4260.0,3080.81,0.6799017772548623,0.0,3328.63,-0.6799017772548623,0.0,0.6799017772548623
50,2022-01-08,2022-01-15,4320.0,3080.81,0.4617330315545711,0.0,3328.63,-0.4617330315545711,0.0,0.4617330315545711
51,2022-01-08,2022-01-15,4380.0,3080.81,0.3112292800261365,0.0,3328.63,-0.3112292800261365,0.0,0.3112292800261365
