,sdate,edate,strike,spot,soptprice,eoptprice,endethprice,buyerprofit,oppcost,truelpprofit
0,2020-10-31,2020-11-07,100.0,386.76,288.4335098397599,335.82,435.82,47.3864901602401,49.06,1.6735098397599018
1,2020-10-31,2020-11-07,110.0,386.76,278.6008608237359,325.82,435.82,47.21913917626409,49.06,1.840860823735909
2,2020-10-31,2020-11-07,120.0,386.76,268.76821180771185,315.82,435.82,47.05178819228814,49.06,2.0082118077118594
3,2020-10-31,2020-11-07,130.0,386.76,258.93556279168786,305.82,435.82,46.884437208312136,49.06,2.1755627916878666
4,2020-10-31,2020-11-07,140.0,386.76,249.10291377566386,295.82,435.82,46.71708622433613,49.06,2.342913775663874
5,2020-10-31,2020-11-07,150.0,386.76,239.27026475963987,285.82,435.82,46.54973524036012,49.06,2.510264759639881
6,2020-10-31,2020-11-07,160.0,386.76,229.43761574361585,275.82,435.82,46.38238425638414,49.06,2.67761574361586
7,2020-10-31,2020-11-07,170.0,386.76,219.60496672759183,265.82,435.82,46.215033272408164,49.06,2.8449667275918387
8,2020-10-31,2020-11-07,180.0,386.76,209.77231771156784,255.82,435.82,46.047682288432156,49.06,3.012317711567846
9,2020-10-31,2020-11-07,190.0,386.76,199.93966869554396,245.82,435.82,45.880331304456035,49.06,3.179668695543967
10,2020-10-31,2020-11-07,200.0,386.76,190.1070196795264,235.82,435.82,45.712980320473605,49.06,3.3470196795263973
11,2020-10-31,2020-11-07,210.0,386.76,180.2743706637195,225.82,435.82,45.545629336280484,49.06,3.514370663719518
12,2020-10-31,2020-11-07,220.0,386.76,170.44172165263555,215.82,435.82,45.37827834736444,49.06,3.6817216526355594
13,2020-10-31,2020-11-07,230.0,386.76,160.60907271597767,205.82,435.82,45.21092728402232,49.06,3.849072715977684
14,2020-10-31,2020-11-07,240.0,386.76,150.7764246357568,195.82,435.82,45.043575364243196,49.06,4.016424635756806
15,2020-10-31,2020-11-07,250.0,386.76,140.94378399117832,185.82,435.82,44.87621600882167,49.06,4.1837839911783306
16,2020-10-31,2020-11-07,260.0,386.76,131.1111934541243,175.82,435.82,44.70880654587569,49.06,4.351193454124314
17,2020-10-31,2020-11-07,270.0,386.76,121.27887156648268,165.82,435.82,44.541128433517315,49.06,4.518871566482687
18,2020-10-31,2020-11-07,280.0,386.76,111.44772075392336,155.82,435.82,44.37227924607663,49.06,4.687720753923372
