,sdate,edate,strike,spot,soptprice,eoptprice,endethprice,buyerprofit,oppcost,truelpprofit
0,2020-08-08,2020-08-15,110.0,397.56,288.755917255486,322.63,432.63,33.874082744514,35.06999999999999,1.1959172554859947
1,2020-08-08,2020-08-15,120.0,397.56,278.8646370059847,312.63,432.63,33.76536299401528,35.06999999999999,1.3046370059847163
2,2020-08-08,2020-08-15,130.0,397.56,268.97335675648344,302.63,432.63,33.656643243516555,35.06999999999999,1.413356756483438
3,2020-08-08,2020-08-15,140.0,397.56,259.08207650698216,292.63,432.63,33.547923493017834,35.06999999999999,1.5220765069821596
4,2020-08-08,2020-08-15,150.0,397.56,249.19079625748097,282.63,432.63,33.43920374251903,35.06999999999999,1.6307962574809665
5,2020-08-08,2020-08-15,160.0,397.56,239.29951600798162,272.63,432.63,33.33048399201837,35.06999999999999,1.7395160079816208
6,2020-08-08,2020-08-15,170.0,397.56,229.40823575853878,262.63,432.63,33.221764241461216,35.06999999999999,1.8482357585387774
7,2020-08-08,2020-08-15,180.0,397.56,219.51695551021064,252.63,432.63,33.11304448978936,35.06999999999999,1.9569555102106335
8,2020-08-08,2020-08-15,190.0,397.56,209.6256752774666,242.63,432.63,33.0043247225334,35.06999999999999,2.065675277466596
9,2020-08-08,2020-08-15,200.0,397.56,199.73439520586214,232.63,432.63,32.89560479413785,35.06999999999999,2.1743952058621403
10,2020-08-08,2020-08-15,210.0,397.56,189.84311641241555,222.63,432.63,32.78688358758444,35.06999999999999,2.283116412415552
11,2020-08-08,2020-08-15,220.0,397.56,179.95184563989335,212.63,432.63,32.678154360106646,35.06999999999999,2.391845639893347
12,2020-08-08,2020-08-15,230.0,397.56,170.06061575018026,202.63,432.63,32.569384249819734,35.06999999999999,2.500615750180259
13,2020-08-08,2020-08-15,240.0,397.56,160.16955897481188,192.63,432.63,32.46044102518812,35.06999999999999,2.6095589748118755
14,2020-08-08,2020-08-15,250.0,397.56,150.2791231595874,182.63,432.63,32.35087684041258,35.06999999999999,2.7191231595874115
15,2020-08-08,2020-08-15,260.0,397.56,140.39060636942986,172.63,432.63,32.239393630570135,35.06999999999999,2.8306063694298587
16,2020-08-08,2020-08-15,270.0,397.56,130.5072751419629,162.63,432.63,32.12272485803709,35.06999999999999,2.947275141962905
17,2020-08-08,2020-08-15,280.0,397.56,120.6363555857518,152.63,432.63,31.993644414248195,35.06999999999999,3.0763555857517986
18,2020-08-08,2020-08-15,290.0,397.56,110.79205133794528,142.63,432.63,31.837948662054714,35.06999999999999,3.232051337945279
19,2020-08-08,2020-08-15,300.0,397.56,100.99939724523085,132.63,432.63,31.630602754769143,35.06999999999999,3.4393972452308503
20,2020-08-08,2020-08-15,310.0,397.56,91.29826563572544,122.63,432.63,31.331734364274553,35.06999999999999,3.7382656357254405
21,2020-08-08,2020-08-15,320.0,397.56,81.74639621538103,112.63,432.63,30.88360378461897,35.06999999999999,4.1863962153810235
22,2020-08-08,2020-08-15,330.0,397.56,72.42016720872425,102.63,432.63,30.209832791275744,35.06999999999999,4.860167208724249
23,2020-08-08,2020-08-15,340.0,397.56,63.41212753692912,92.63,432.63,29.217872463070876,35.06999999999999,5.8521275369291175
24,2020-08-08,2020-08-15,350.0,397.56,54.82503799934716,82.63,432.63,27.804962000652836,35.06999999999999,7.265037999347157
25,2020-08-08,2020-08-15,360.0,397.56,46.76309368782705,72.63,432.63,25.866906312172944,35.06999999999999,9.20309368782705
26,2020-08-08,2020-08-15,370.0,397.56,39.32179239244431,62.629999999999995,432.63,23.308207607555687,35.06999999999999,11.761792392444306
27,2020-08-08,2020-08-15,380.0,397.56,32.578299221374806,52.629999999999995,432.63,20.05170077862519,35.06999999999999,15.018299221374804
28,2020-08-08,2020-08-15,390.0,397.56,26.58402716702375,42.629999999999995,432.63,16.045972832976247,35.06999999999999,19.024027167023746
29,2020-08-08,2020-08-15,400.0,397.56,21.36058971511997,32.629999999999995,432.63,11.269410284880024,32.629999999999995,23.800589715119997
30,2020-08-08,2020-08-15,410.0,397.56,16.899499409686143,22.629999999999995,432.63,5.730500590313852,22.629999999999995,29.33949940968614
31,2020-08-08,2020-08-15,420.0,397.56,13.165231328343822,12.629999999999995,432.63,-0.5352313283438264,12.629999999999995,35.60523132834379
32,2020-08-08,2020-08-15,430.0,397.56,10.100730382489758,2.6299999999999955,432.63,-7.470730382489762,2.6299999999999955,42.540730382489755
33,2020-08-08,2020-08-15,440.0,397.56,7.6342003476022455,0.0,432.63,-7.6342003476022455,0.0,7.6342003476022455
34,2020-08-08,2020-08-15,450.0,397.56,5.686053591913222,0.0,432.63,-5.686053591913222,0.0,5.686053591913222
35,2020-08-08,2020-08-15,460.0,397.56,4.175139959588172,0.0,432.63,-4.175139959588172,0.0,4.175139959588172
36,2020-08-08,2020-08-15,470.0,397.56,3.0237045824846405,0.0,432.63,-3.0237045824846405,0.0,3.0237045824846405
37,2020-08-08,2020-08-15,480.0,397.56,2.1608534951210814,0.0,432.63,-2.1608534951210814,0.0,2.1608534951210814
38,2020-08-08,2020-08-15,490.0,397.56,1.5245705413788997,0.0,432.63,-1.5245705413788997,0.0,1.5245705413788997
39,2020-08-08,2020-08-15,500.0,397.56,1.0625021910678143,0.0,432.63,-1.0625021910678143,0.0,1.0625021910678143
40,2020-08-08,2020-08-15,510.0,397.56,0.7318098377996307,0.0,432.63,-0.7318098377996307,0.0,0.7318098377996307
41,2020-08-08,2020-08-15,520.0,397.56,0.49840032939235357,0.0,432.63,-0.49840032939235357,0.0,0.49840032939235357
42,2020-08-08,2020-08-15,530.0,397.56,0.33580968664832156,0.0,432.63,-0.33580968664832156,0.0,0.33580968664832156
43,2020-08-08,2020-08-15,540.0,397.56,0.22395570712476065,0.0,432.63,-0.22395570712476065,0.0,0.22395570712476065
44,2020-08-08,2020-08-15,550.0,397.56,0.1479105432183161,0.0,432.63,-0.1479105432183161,0.0,0.1479105432183161
45,2020-08-08,2020-08-15,560.0,397.56,0.09678594488197678,0.0,432.63,-0.09678594488197678,0.0,0.09678594488197678
46,2020-08-08,2020-08-15,570.0,397.56,0.0627773684681392,0.0,432.63,-0.0627773684681392,0.0,0.0627773684681392
47,2020-08-08,2020-08-15,580.0,397.56,0.04037997575157681,0.0,432.63,-0.04037997575157681,0.0,0.04037997575157681
48,2020-08-08,2020-08-15,590.0,397.56,0.025768454511906347,0.0,432.63,-0.025768454511906347,0.0,0.025768454511906347
49,2020-08-08,2020-08-15,600.0,397.56,0.016321119066187717,0.0,432.63,-0.016321119066187717,0.0,0.016321119066187717
50,2020-08-08,2020-08-15,610.0,397.56,0.010264155548892706,0.0,432.63,-0.010264155548892706,0.0,0.010264155548892706
51,2020-08-08,2020-08-15,620.0,397.56,0.006411703228806298,0.0,432.63,-0.006411703228806298,0.0,0.006411703228806298
52,2020-08-08,2020-08-15,630.0,397.56,0.003979774412669057,0.0,432.63,-0.003979774412669057,0.0,0.003979774412669057
53,2020-08-08,2020-08-15,640.0,397.56,0.0024554396946774443,0.0,432.63,-0.0024554396946774443,0.0,0.0024554396946774443
54,2020-08-08,2020-08-15,650.0,397.56,0.0015063640265346664,0.0,432.63,-0.0015063640265346664,0.0,0.0015063640265346664
55,2020-08-08,2020-08-15,660.0,397.56,0.0009191743381077901,0.0,432.63,-0.0009191743381077901,0.0,0.0009191743381077901
56,2020-08-08,2020-08-15,670.0,397.56,0.000558038536012221,0.0,432.63,-0.000558038536012221,0.0,0.000558038536012221
57,2020-08-08,2020-08-15,680.0,397.56,0.0003371737357391255,0.0,432.63,-0.0003371737357391255,0.0,0.0003371737357391255
58,2020-08-08,2020-08-15,690.0,397.56,0.00020280821100317203,0.0,432.63,-0.00020280821100317203,0.0,0.00020280821100317203
