,sdate,edate,strike,spot,soptprice,eoptprice,endethprice,buyerprofit,oppcost,truelpprofit
0,2021-10-16,2021-10-23,2100.0,3829.61,1792.6792030177744,2068.96,4168.96,276.28079698222564,339.3499999999999,63.06920301777427
1,2021-10-16,2021-10-23,2160.0,3829.61,1734.481301288968,2008.96,4168.96,274.47869871103194,339.3499999999999,64.87130128896797
2,2021-10-16,2021-10-23,2220.0,3829.61,1676.2836056562978,1948.96,4168.96,272.6763943437022,339.3499999999999,66.6736056562977
3,2021-10-16,2021-10-23,2280.0,3829.61,1618.0864050362875,1888.96,4168.96,270.87359496371255,339.3499999999999,68.47640503628736
4,2021-10-16,2021-10-23,2340.0,3829.61,1559.890319982498,1828.96,4168.96,269.0696800175019,339.3499999999999,70.28031998249799
5,2021-10-16,2021-10-23,2400.0,3829.61,1501.6966038795113,1768.96,4168.96,267.2633961204888,339.3499999999999,72.08660387951113
6,2021-10-16,2021-10-23,2460.0,3829.61,1443.507646492601,1708.96,4168.96,265.45235350739904,339.3499999999999,73.89764649260087
7,2021-10-16,2021-10-23,2520.0,3829.61,1385.3277641115264,1648.96,4168.96,263.6322358884736,339.3499999999999,75.71776411152632
8,2021-10-16,2021-10-23,2580.0,3829.61,1327.1643652904859,1588.96,4168.96,261.79563470951416,339.3499999999999,77.55436529048575
9,2021-10-16,2021-10-23,2640.0,3829.61,1269.0295694787865,1528.96,4168.96,259.93043052121357,339.3499999999999,79.41956947878634
10,2021-10-16,2021-10-23,2700.0,3829.61,1210.942322065609,1468.96,4168.96,258.01767793439103,339.3499999999999,81.33232206560888
11,2021-10-16,2021-10-23,2760.0,3829.61,1152.9309913759803,1408.96,4168.96,256.02900862401975,339.3499999999999,83.32099137598016
12,2021-10-16,2021-10-23,2820.0,3829.61,1095.0363540697913,1348.96,4168.96,253.92364593020875,339.3499999999999,85.42635406979116
13,2021-10-16,2021-10-23,2880.0,3829.61,1037.3147843363372,1288.96,4168.96,251.64521566366284,339.3499999999999,87.70478433633707
14,2021-10-16,2021-10-23,2940.0,3829.61,979.8413735579952,1228.96,4168.96,249.11862644200482,339.3499999999999,90.23137355799508
15,2021-10-16,2021-10-23,3000.0,3829.61,922.7126378375124,1168.96,4168.96,246.24736216248766,339.3499999999999,93.10263783751225
16,2021-10-16,2021-10-23,3060.0,3829.61,866.0484373188278,1108.96,4168.96,242.9115626811722,339.3499999999999,96.43843731882771
17,2021-10-16,2021-10-23,3120.0,3829.61,809.9927454820031,1048.96,4168.96,238.96725451799693,339.3499999999999,100.38274548200297
18,2021-10-16,2021-10-23,3180.0,3829.61,754.7129729746703,988.96,4168.96,234.24702702532977,339.3499999999999,105.10297297467014
19,2021-10-16,2021-10-23,3240.0,3829.61,700.3976645148214,928.96,4168.96,228.56233548517866,339.3499999999999,110.78766451482124
20,2021-10-16,2021-10-23,3300.0,3829.61,647.2525359163792,868.96,4168.96,221.70746408362083,339.3499999999999,117.64253591637907
21,2021-10-16,2021-10-23,3360.0,3829.61,595.4949820474899,808.96,4168.96,213.46501795251015,339.3499999999999,125.88498204748976
22,2021-10-16,2021-10-23,3420.0,3829.61,545.3473434596563,748.96,4168.96,203.61265654034378,339.3499999999999,135.73734345965613
