,sdate,edate,strike,spot,soptprice,eoptprice,endethprice,buyerprofit,oppcost,truelpprofit
0,2021-08-07,2021-08-14,1440.0,3162.43,1758.1569224466232,1826.71,3266.71,68.55307755337685,104.2800000000002,35.72692244662335
1,2021-08-07,2021-08-14,1500.0,3162.43,1699.6456783345675,1766.71,3266.71,67.06432166543254,104.2800000000002,37.215678334567656
2,2021-08-07,2021-08-14,1560.0,3162.43,1641.1347064780596,1706.71,3266.71,65.57529352194047,104.2800000000002,38.704706478059734
3,2021-08-07,2021-08-14,1620.0,3162.43,1582.624442997805,1646.71,3266.71,64.08555700219495,104.2800000000002,40.194442997805254
4,2021-08-07,2021-08-14,1680.0,3162.43,1524.1158725987875,1586.71,3266.71,62.59412740121252,104.2800000000002,41.68587259878768
5,2021-08-07,2021-08-14,1740.0,3162.43,1465.6110482114707,1526.71,3266.71,61.09895178852935,104.2800000000002,43.18104821147085
6,2021-08-07,2021-08-14,1800.0,3162.43,1407.113948862108,1466.71,3266.71,59.59605113789212,104.2800000000002,44.68394886210808
7,2021-08-07,2021-08-14,1860.0,3162.43,1348.631787819572,1406.71,3266.71,58.078212180427954,104.2800000000002,46.201787819572246
8,2021-08-07,2021-08-14,1920.0,3162.43,1290.1768608573393,1346.71,3266.71,56.53313914266073,104.2800000000002,47.74686085733947
9,2021-08-07,2021-08-14,1980.0,3162.43,1231.7689694832936,1286.71,3266.71,54.941030516706405,104.2800000000002,49.338969483293795
10,2021-08-07,2021-08-14,2040.0,3162.43,1173.4383671509229,1226.71,3266.71,53.27163284907715,104.2800000000002,51.00836715092305
11,2021-08-07,2021-08-14,2100.0,3162.43,1115.2290679899934,1166.71,3266.71,51.480932010006654,104.2800000000002,52.799067989993546
12,2021-08-07,2021-08-14,2160.0,3162.43,1057.2022459965574,1106.71,3266.71,49.50775400344264,104.2800000000002,54.77224599655756
13,2021-08-07,2021-08-14,2220.0,3162.43,999.4393609159347,1046.71,3266.71,47.27063908406535,104.2800000000002,57.00936091593485
14,2021-08-07,2021-08-14,2280.0,3162.43,942.0445972153702,986.71,3266.71,44.665402784629805,104.2800000000002,59.614597215370395
15,2021-08-07,2021-08-14,2340.0,3162.43,885.1462099230534,926.71,3266.71,41.56379007694659,104.2800000000002,62.71620992305361
16,2021-08-07,2021-08-14,2400.0,3162.43,828.8964404455064,866.71,3266.71,37.81355955449362,104.2800000000002,66.46644044550658
17,2021-08-07,2021-08-14,2460.0,3162.43,773.4697896083699,806.71,3266.71,33.24021039163017,104.2800000000002,71.03978960837003
18,2021-08-07,2021-08-14,2520.0,3162.43,719.0595966415735,746.71,3266.71,27.6504033584265,104.2800000000002,76.6295966415737
19,2021-08-07,2021-08-14,2580.0,3162.43,665.8730477469135,686.71,3266.71,20.836952253086565,104.2800000000002,83.44304774691363
20,2021-08-07,2021-08-14,2640.0,3162.43,614.1249008349546,626.71,3266.71,12.585099165045449,104.2800000000002,91.69490083495475
21,2021-08-07,2021-08-14,2700.0,3162.43,564.030341842782,566.71,3266.71,2.6796581572180003,104.2800000000002,101.6003418427822
22,2021-08-07,2021-08-14,2760.0,3162.43,515.7974674012607,506.71000000000004,3266.71,-9.08746740126071,104.2800000000002,113.36746740126091
23,2021-08-07,2021-08-14,2820.0,3162.43,469.61991177851814,446.71000000000004,3266.71,-22.909911778518108,104.2800000000002,127.18991177851831
24,2021-08-07,2021-08-14,2880.0,3162.43,425.6701048431328,386.71000000000004,3266.71,-38.96010484313274,104.2800000000002,143.24010484313294
25,2021-08-07,2021-08-14,2940.0,3162.43,384.09357120897494,326.71000000000004,3266.71,-57.3835712089749,104.2800000000002,161.6635712089751
26,2021-08-07,2021-08-14,3000.0,3162.43,345.0045723574174,266.71000000000004,3266.71,-78.29457235741734,104.2800000000002,182.57457235741754
27,2021-08-07,2021-08-14,3060.0,3162.43,308.4832689581774,206.71000000000004,3266.71,-101.77326895817737,104.2800000000002,206.05326895817757
28,2021-08-07,2021-08-14,3120.0,3162.43,274.5744548944972,146.71000000000004,3266.71,-127.86445489449716,104.2800000000002,232.14445489449736
29,2021-08-07,2021-08-14,3180.0,3162.43,243.28780031620818,86.71000000000004,3266.71,-156.57780031620814,86.71000000000004,260.85780031620834
30,2021-08-07,2021-08-14,3240.0,3162.43,214.59944754296566,26.710000000000036,3266.71,-187.88944754296563,26.710000000000036,292.1694475429658
31,2021-08-07,2021-08-14,3300.0,3162.43,188.4547360470915,0.0,3266.71,-188.4547360470915,0.0,188.4547360470915
32,2021-08-07,2021-08-14,3360.0,3162.43,164.77179258714978,0.0,3266.71,-164.77179258714978,0.0,164.77179258714978
33,2021-08-07,2021-08-14,3420.0,3162.43,143.44570830744897,0.0,3266.71,-143.44570830744897,0.0,143.44570830744897
34,2021-08-07,2021-08-14,3480.0,3162.43,124.35303253931374,0.0,3266.71,-124.35303253931374,0.0,124.35303253931374
35,2021-08-07,2021-08-14,3540.0,3162.43,107.35633812942967,0.0,3266.71,-107.35633812942967,0.0,107.35633812942967
36,2021-08-07,2021-08-14,3600.0,3162.43,92.30864991571286,0.0,3266.71,-92.30864991571286,0.0,92.30864991571286
37,2021-08-07,2021-08-14,3660.0,3162.43,79.0575712147421,0.0,3266.71,-79.0575712147421,0.0,79.0575712147421
38,2021-08-07,2021-08-14,3720.0,3162.43,67.44898828754822,0.0,3266.71,-67.44898828754822,0.0,67.44898828754822
39,2021-08-07,2021-08-14,3780.0,3162.43,57.33027605656923,0.0,3266.71,-57.33027605656923,0.0,57.33027605656923
40,2021-08-07,2021-08-14,3840.0,3162.43,48.55296722886578,0.0,3266.71,-48.55296722886578,0.0,48.55296722886578
41,2021-08-07,2021-08-14,3900.0,3162.43,40.97487980625789,0.0,3266.71,-40.97487980625789,0.0,40.97487980625789
42,2021-08-07,2021-08-14,3960.0,3162.43,34.461723970695516,0.0,3266.71,-34.461723970695516,0.0,34.461723970695516
43,2021-08-07,2021-08-14,4020.0,3162.43,28.888228462692553,0.0,3266.71,-28.888228462692553,0.0,28.888228462692553
44,2021-08-07,2021-08-14,4080.0,3162.43,24.138839276665635,0.0,3266.71,-24.138839276665635,0.0,24.138839276665635
45,2021-08-07,2021-08-14,4140.0,3162.43,20.108050570087926,0.0,3266.71,-20.108050570087926,0.0,20.108050570087926
46,2021-08-07,2021-08-14,4200.0,3162.43,16.7004300945502,0.0,3266.71,-16.7004300945502,0.0,16.7004300945502
47,2021-08-07,2021-08-14,4260.0,3162.43,13.830400232444958,0.0,3266.71,-13.830400232444958,0.0,13.830400232444958
48,2021-08-07,2021-08-14,4320.0,3162.43,11.421831852405319,0.0,3266.71,-11.421831852405319,0.0,11.421831852405319
49,2021-08-07,2021-08-14,4380.0,3162.43,9.40750257070124,0.0,3266.71,-9.40750257070124,0.0,9.40750257070124
50,2021-08-07,2021-08-14,4440.0,3162.43,7.728464381846095,0.0,3266.71,-7.728464381846095,0.0,7.728464381846095
51,2021-08-07,2021-08-14,4500.0,3162.43,6.333358609597681,0.0,3266.71,-6.333358609597681,0.0,6.333358609597681
52,2021-08-07,2021-08-14,4560.0,3162.43,5.177709193357927,0.0,3266.71,-5.177709193357927,0.0,5.177709193357927
53,2021-08-07,2021-08-14,4620.0,3162.43,4.223218794839994,0.0,3266.71,-4.223218794839994,0.0,4.223218794839994
54,2021-08-07,2021-08-14,4680.0,3162.43,3.4370863000923535,0.0,3266.71,-3.4370863000923535,0.0,3.4370863000923535
55,2021-08-07,2021-08-14,4740.0,3162.43,2.79135912171715,0.0,3266.71,-2.79135912171715,0.0,2.79135912171715
56,2021-08-07,2021-08-14,4800.0,3162.43,2.2623293203758053,0.0,3266.71,-2.2623293203758053,0.0,2.2623293203758053
57,2021-08-07,2021-08-14,4860.0,3162.43,1.8299789536050035,0.0,3266.71,-1.8299789536050035,0.0,1.8299789536050035
58,2021-08-07,2021-08-14,4920.0,3162.43,1.4774771760130108,0.0,3266.71,-1.4774771760130108,0.0,1.4774771760130108
