,sdate,edate,strike,spot,soptprice,eoptprice,endethprice,buyerprofit,oppcost,truelpprofit
0,2020-09-19,2020-09-26,100.0,385.36,286.69349487047555,254.20999999999998,354.21,-32.48349487047557,0.0,1.3334948704755334
1,2020-09-19,2020-09-26,110.0,385.36,276.8268443575231,244.20999999999998,354.21,-32.61684435752312,0.0,1.4668443575230867
2,2020-09-19,2020-09-26,120.0,385.36,266.96019384457065,234.20999999999998,354.21,-32.750193844570674,0.0,1.60019384457064
3,2020-09-19,2020-09-26,130.0,385.36,257.0935433316182,224.20999999999998,354.21,-32.88354333161823,0.0,1.7335433316181934
4,2020-09-19,2020-09-26,140.0,385.36,247.2268928186658,214.20999999999998,354.21,-33.01689281866581,0.0,1.8668928186657752
5,2020-09-19,2020-09-26,150.0,385.36,237.36024230571334,204.20999999999998,354.21,-33.15024230571336,0.0,2.0002423057133285
6,2020-09-19,2020-09-26,160.0,385.36,227.4935917927609,194.20999999999998,354.21,-33.283591792760916,0.0,2.133591792760882
7,2020-09-19,2020-09-26,170.0,385.36,217.62694127980848,184.20999999999998,354.21,-33.4169412798085,0.0,2.2669412798084636
8,2020-09-19,2020-09-26,180.0,385.36,207.760290766856,174.20999999999998,354.21,-33.55029076685602,0.0,2.4002907668559885
9,2020-09-19,2020-09-26,190.0,385.36,197.89364025390492,164.20999999999998,354.21,-33.68364025390494,0.0,2.533640253904906
10,2020-09-19,2020-09-26,200.0,385.36,188.02698974100508,154.20999999999998,354.21,-33.8169897410051,0.0,2.666989741005068
11,2020-09-19,2020-09-26,210.0,385.36,178.16033922943876,144.20999999999998,354.21,-33.95033922943878,0.0,2.800339229438748
12,2020-09-19,2020-09-26,220.0,385.36,168.29368874175577,134.20999999999998,354.21,-34.08368874175579,0.0,2.933688741755759
13,2020-09-19,2020-09-26,230.0,385.36,158.42703856167654,124.20999999999998,354.21,-34.21703856167656,0.0,3.067038561676526
